language,encoder,definition_gen_model,metric,space,spearman,timestamp,other
swedish,xlmr,gemini25pro,apd,pca_num8,-0.115,2026-01-29 14:56:13,
swedish,xlmr,gemini25pro,amd,pca_num8,0.23,2026-01-29 14:56:13,
swedish,xlmr,gemini25pro,amd_sym,pca_num8,0.098,2026-01-29 14:56:13,
swedish,xlmr,gemini25pro,amd_opt_sym,pca_num8,0.105,2026-01-29 14:56:13,
swedish,rembert,gemini25pro,prt,random_num8,0.041,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,apd,random_num8,-0.011,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,amd,random_num8,0.26,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,amd_sym,random_num8,0.156,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,amd_opt_sym,random_num8,0.182,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,prt,pca_num8,0.012,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,apd,pca_num8,0.043,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,amd,pca_num8,0.204,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,amd_sym,pca_num8,0.214,2026-01-29 14:56:20,
swedish,rembert,gemini25pro,amd_opt_sym,pca_num8,0.204,2026-01-29 14:56:20,
swedish,multilingual-e5,gemini25pro,prt,random_num8,0.053,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,apd,random_num8,0.053,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,amd,random_num8,0.087,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,amd_sym,random_num8,0.132,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,random_num8,0.104,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,prt,pca_num8,0.203,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,apd,pca_num8,-0.042,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,amd,pca_num8,0.145,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,amd_sym,pca_num8,0.199,2026-01-29 14:56:26,
swedish,multilingual-e5,gemini25pro,amd_opt_sym,pca_num8,0.232,2026-01-29 14:56:26,
swedish,mmbert,gemini25pro,prt,random_num8,-0.061,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,apd,random_num8,-0.05,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,amd,random_num8,0.328,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,amd_sym,random_num8,0.18,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,amd_opt_sym,random_num8,0.177,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,prt,pca_num8,0.138,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,apd,pca_num8,-0.065,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,amd,pca_num8,0.363,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,amd_sym,pca_num8,0.231,2026-01-29 14:56:33,
swedish,mmbert,gemini25pro,amd_opt_sym,pca_num8,0.213,2026-01-29 14:56:33,
swedish,en,gemini25pro,prt,random_num8,-0.01,2026-01-29 14:56:40,
swedish,en,gemini25pro,apd,random_num8,0.274,2026-01-29 14:56:40,
swedish,en,gemini25pro,amd,random_num8,0.61,2026-01-29 14:56:40,
swedish,en,gemini25pro,amd_sym,random_num8,0.64,2026-01-29 14:56:40,
swedish,en,gemini25pro,amd_opt_sym,random_num8,0.641,2026-01-29 14:56:40,
swedish,en,gemini25pro,prt,pca_num8,-0.086,2026-01-29 14:56:40,
swedish,en,gemini25pro,apd,pca_num8,-0.053,2026-01-29 14:56:40,
swedish,en,gemini25pro,amd,pca_num8,0.482,2026-01-29 14:56:40,
swedish,en,gemini25pro,amd_sym,pca_num8,0.692,2026-01-29 14:56:40,
swedish,en,gemini25pro,amd_opt_sym,pca_num8,0.715,2026-01-29 14:56:40,
swedish,swedish_MegatronBERT,gemini25pro,prt,random_num8,0.113,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,apd,random_num8,-0.045,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,amd,random_num8,0.216,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,amd_sym,random_num8,0.179,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,amd_opt_sym,random_num8,0.22,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,prt,pca_num8,0.308,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,apd,pca_num8,0.169,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,amd,pca_num8,0.2,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,amd_sym,pca_num8,0.037,2026-01-29 14:56:47,
swedish,swedish_MegatronBERT,gemini25pro,amd_opt_sym,pca_num8,0.087,2026-01-29 14:56:47,
latin,xll,gemini25pro,prt,random_num8,0.3,2026-01-29 14:56:56,
latin,xll,gemini25pro,apd,random_num8,-0.176,2026-01-29 14:56:56,
latin,xll,gemini25pro,amd,random_num8,-0.011,2026-01-29 14:56:56,
latin,xll,gemini25pro,amd_sym,random_num8,0.199,2026-01-29 14:56:56,
latin,xll,gemini25pro,amd_opt_sym,random_num8,0.208,2026-01-29 14:56:56,
latin,xll,gemini25pro,prt,pca_num8,-0.223,2026-01-29 14:56:56,
latin,xll,gemini25pro,apd,pca_num8,0.454,2026-01-29 14:56:56,
latin,xll,gemini25pro,amd,pca_num8,0.194,2026-01-29 14:56:56,
latin,xll,gemini25pro,amd_sym,pca_num8,0.382,2026-01-29 14:56:56,
latin,xll,gemini25pro,amd_opt_sym,pca_num8,0.383,2026-01-29 14:56:56,
latin,xlmr,gemini25pro,prt,random_num8,0.302,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,apd,random_num8,0.155,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,amd,random_num8,0.072,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,amd_sym,random_num8,0.182,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,amd_opt_sym,random_num8,0.165,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,prt,pca_num8,-0.166,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,apd,pca_num8,0.519,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,amd,pca_num8,0.284,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,amd_sym,pca_num8,0.379,2026-01-29 14:57:04,
latin,xlmr,gemini25pro,amd_opt_sym,pca_num8,0.365,2026-01-29 14:57:04,
latin,rembert,gemini25pro,prt,random_num8,0.478,2026-01-29 14:57:14,
latin,rembert,gemini25pro,apd,random_num8,0.025,2026-01-29 14:57:14,
latin,rembert,gemini25pro,amd,random_num8,0.017,2026-01-29 14:57:14,
latin,rembert,gemini25pro,amd_sym,random_num8,0.206,2026-01-29 14:57:14,
latin,rembert,gemini25pro,amd_opt_sym,random_num8,0.217,2026-01-29 14:57:14,
latin,rembert,gemini25pro,prt,pca_num8,-0.086,2026-01-29 14:57:14,
latin,rembert,gemini25pro,apd,pca_num8,0.541,2026-01-29 14:57:14,
latin,rembert,gemini25pro,amd,pca_num8,0.312,2026-01-29 14:57:14,
latin,rembert,gemini25pro,amd_sym,pca_num8,0.393,2026-01-29 14:57:14,
latin,rembert,gemini25pro,amd_opt_sym,pca_num8,0.439,2026-01-29 14:57:14,
latin,multilingual-e5,gemini25pro,prt,random_num8,0.255,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,apd,random_num8,-0.136,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,amd,random_num8,-0.047,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,amd_sym,random_num8,0.143,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,amd_opt_sym,random_num8,0.1,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,prt,pca_num8,0.515,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,apd,pca_num8,0.549,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,amd,pca_num8,0.293,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,amd_sym,pca_num8,0.391,2026-01-29 14:57:24,
latin,multilingual-e5,gemini25pro,amd_opt_sym,pca_num8,0.386,2026-01-29 14:57:24,
latin,mmbert,gemini25pro,prt,random_num8,0.217,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,apd,random_num8,0.13,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,amd,random_num8,0.112,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,amd_sym,random_num8,0.2,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,amd_opt_sym,random_num8,0.188,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,prt,pca_num8,0.029,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,apd,pca_num8,0.475,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,amd,pca_num8,0.305,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,amd_sym,pca_num8,0.28,2026-01-29 14:57:34,
latin,mmbert,gemini25pro,amd_opt_sym,pca_num8,0.317,2026-01-29 14:57:34,
latin,en,gemini25pro,prt,random_num8,0.391,2026-01-29 14:57:44,
latin,en,gemini25pro,apd,random_num8,0.146,2026-01-29 14:57:44,
latin,en,gemini25pro,amd,random_num8,0.049,2026-01-29 14:57:44,
latin,en,gemini25pro,amd_sym,random_num8,0.234,2026-01-29 14:57:44,
latin,en,gemini25pro,amd_opt_sym,random_num8,0.202,2026-01-29 14:57:44,
latin,en,gemini25pro,prt,pca_num8,-0.062,2026-01-29 14:57:44,
latin,en,gemini25pro,apd,pca_num8,0.501,2026-01-29 14:57:44,
latin,en,gemini25pro,amd,pca_num8,0.157,2026-01-29 14:57:44,
latin,en,gemini25pro,amd_sym,pca_num8,0.333,2026-01-29 14:57:44,
latin,en,gemini25pro,amd_opt_sym,pca_num8,0.305,2026-01-29 14:57:44,
latin,latin_BammanBurns,gemini25pro,prt,random_num8,0.194,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,apd,random_num8,-0.116,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,amd,random_num8,0.17,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,amd_sym,random_num8,0.222,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,random_num8,0.228,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,prt,pca_num8,0.231,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,apd,pca_num8,0.281,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,amd,pca_num8,0.229,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,amd_sym,pca_num8,0.248,2026-01-29 14:57:54,
latin,latin_BammanBurns,gemini25pro,amd_opt_sym,pca_num8,0.237,2026-01-29 14:57:54,
spanish,xll,gemini25pro,prt,random_num8,0.449,2026-01-29 14:57:55,
spanish,xll,gemini25pro,apd,random_num8,0.533,2026-01-29 14:57:55,
spanish,xll,gemini25pro,amd,random_num8,0.642,2026-01-29 14:57:55,
spanish,xll,gemini25pro,amd_sym,random_num8,0.649,2026-01-29 14:57:55,
spanish,xll,gemini25pro,amd_opt_sym,random_num8,0.642,2026-01-29 14:57:55,
spanish,xll,gemini25pro,prt,pca_num8,0.1,2026-01-29 14:57:55,
spanish,xll,gemini25pro,apd,pca_num8,0.37,2026-01-29 14:57:55,
spanish,xll,gemini25pro,amd,pca_num8,0.672,2026-01-29 14:57:55,
spanish,xll,gemini25pro,amd_sym,pca_num8,0.667,2026-01-29 14:57:55,
spanish,xll,gemini25pro,amd_opt_sym,pca_num8,0.666,2026-01-29 14:57:55,
spanish,xlmr,gemini25pro,prt,random_num8,0.148,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,apd,random_num8,0.131,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,amd,random_num8,-0.119,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,amd_sym,random_num8,-0.093,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,amd_opt_sym,random_num8,-0.07,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,prt,pca_num8,-0.179,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,apd,pca_num8,0.205,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,amd,pca_num8,0.273,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,amd_sym,pca_num8,0.226,2026-01-29 14:57:57,
spanish,xlmr,gemini25pro,amd_opt_sym,pca_num8,0.24,2026-01-29 14:57:57,
spanish,rembert,gemini25pro,prt,random_num8,0.014,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,apd,random_num8,-0.007,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,amd,random_num8,0.062,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,amd_sym,random_num8,0.054,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,amd_opt_sym,random_num8,0.055,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,prt,pca_num8,0.05,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,apd,pca_num8,0.234,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,amd,pca_num8,0.315,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,amd_sym,pca_num8,0.308,2026-01-29 14:57:58,
spanish,rembert,gemini25pro,amd_opt_sym,pca_num8,0.322,2026-01-29 14:57:58,
spanish,multilingual-e5,gemini25pro,prt,random_num8,0.17,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,apd,random_num8,0.099,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,amd,random_num8,-0.044,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,amd_sym,random_num8,0.033,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,random_num8,-0.019,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,prt,pca_num8,-0.064,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,apd,pca_num8,0.345,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,amd,pca_num8,0.389,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,amd_sym,pca_num8,0.358,2026-01-29 14:58:00,
spanish,multilingual-e5,gemini25pro,amd_opt_sym,pca_num8,0.375,2026-01-29 14:58:00,
spanish,mmbert,gemini25pro,prt,random_num8,0.181,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,apd,random_num8,0.178,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,amd,random_num8,-0.036,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,amd_sym,random_num8,-0.058,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,amd_opt_sym,random_num8,-0.047,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,prt,pca_num8,-0.117,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,apd,pca_num8,0.2,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,amd,pca_num8,0.39,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,amd_sym,pca_num8,0.264,2026-01-29 14:58:01,
spanish,mmbert,gemini25pro,amd_opt_sym,pca_num8,0.307,2026-01-29 14:58:01,
spanish,en,gemini25pro,prt,random_num8,0.433,2026-01-29 14:58:02,
spanish,en,gemini25pro,apd,random_num8,0.521,2026-01-29 14:58:02,
spanish,en,gemini25pro,amd,random_num8,0.592,2026-01-29 14:58:02,
spanish,en,gemini25pro,amd_sym,random_num8,0.616,2026-01-29 14:58:02,
spanish,en,gemini25pro,amd_opt_sym,random_num8,0.619,2026-01-29 14:58:02,
spanish,en,gemini25pro,prt,pca_num8,0.037,2026-01-29 14:58:02,
spanish,en,gemini25pro,apd,pca_num8,0.321,2026-01-29 14:58:02,
spanish,en,gemini25pro,amd,pca_num8,0.651,2026-01-29 14:58:02,
spanish,en,gemini25pro,amd_sym,pca_num8,0.679,2026-01-29 14:58:02,
spanish,en,gemini25pro,amd_opt_sym,pca_num8,0.685,2026-01-29 14:58:02,
spanish,spanish_BERT_WWM,gemini25pro,prt,random_num8,-0.001,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,apd,random_num8,-0.025,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,amd,random_num8,0.166,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,random_num8,0.165,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,random_num8,0.18,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,prt,pca_num8,-0.063,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,apd,pca_num8,0.247,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,amd,pca_num8,0.372,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,amd_sym,pca_num8,0.327,2026-01-29 14:58:04,
spanish,spanish_BERT_WWM,gemini25pro,amd_opt_sym,pca_num8,0.341,2026-01-29 14:58:04,
chinese,xll,gemini25pro,prt,random_num8,0.7,2026-01-29 14:58:04,
chinese,xll,gemini25pro,apd,random_num8,0.687,2026-01-29 14:58:04,
chinese,xll,gemini25pro,amd,random_num8,0.637,2026-01-29 14:58:04,
chinese,xll,gemini25pro,amd_sym,random_num8,0.593,2026-01-29 14:58:04,
chinese,xll,gemini25pro,amd_opt_sym,random_num8,0.614,2026-01-29 14:58:04,
chinese,xll,gemini25pro,prt,pca_num8,-0.06,2026-01-29 14:58:04,
chinese,xll,gemini25pro,apd,pca_num8,0.383,2026-01-29 14:58:04,
chinese,xll,gemini25pro,amd,pca_num8,0.694,2026-01-29 14:58:04,
chinese,xll,gemini25pro,amd_sym,pca_num8,0.725,2026-01-29 14:58:04,
chinese,xll,gemini25pro,amd_opt_sym,pca_num8,0.73,2026-01-29 14:58:04,
chinese,xlmr,gemini25pro,prt,random_num8,0.151,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,apd,random_num8,0.208,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,amd,random_num8,0.145,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,amd_sym,random_num8,0.071,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,amd_opt_sym,random_num8,0.064,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,prt,pca_num8,0.198,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,apd,pca_num8,0.254,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,amd,pca_num8,0.408,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,amd_sym,pca_num8,0.332,2026-01-29 14:58:05,
chinese,xlmr,gemini25pro,amd_opt_sym,pca_num8,0.333,2026-01-29 14:58:05,
chinese,rembert,gemini25pro,prt,random_num8,0.358,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,apd,random_num8,0.243,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,amd,random_num8,0.081,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,amd_sym,random_num8,0.139,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,amd_opt_sym,random_num8,0.154,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,prt,pca_num8,-0.256,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,apd,pca_num8,0.26,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,amd,pca_num8,0.342,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,amd_sym,pca_num8,0.33,2026-01-29 14:58:06,
chinese,rembert,gemini25pro,amd_opt_sym,pca_num8,0.292,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,prt,random_num8,-0.029,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,apd,random_num8,-0.216,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,amd,random_num8,-0.019,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,amd_sym,random_num8,0.05,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,random_num8,0.036,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,prt,pca_num8,0.238,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,apd,pca_num8,0.155,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,amd,pca_num8,0.345,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,amd_sym,pca_num8,0.239,2026-01-29 14:58:06,
chinese,multilingual-e5,gemini25pro,amd_opt_sym,pca_num8,0.263,2026-01-29 14:58:06,
chinese,mmbert,gemini25pro,prt,random_num8,0.292,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,apd,random_num8,0.177,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,amd,random_num8,0.224,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,amd_sym,random_num8,0.3,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,amd_opt_sym,random_num8,0.296,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,prt,pca_num8,0.094,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,apd,pca_num8,0.285,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,amd,pca_num8,0.372,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,amd_sym,pca_num8,0.25,2026-01-29 14:58:07,
chinese,mmbert,gemini25pro,amd_opt_sym,pca_num8,0.28,2026-01-29 14:58:07,
chinese,en,gemini25pro,prt,random_num8,0.618,2026-01-29 14:58:08,
chinese,en,gemini25pro,apd,random_num8,0.65,2026-01-29 14:58:08,
chinese,en,gemini25pro,amd,random_num8,0.58,2026-01-29 14:58:08,
chinese,en,gemini25pro,amd_sym,random_num8,0.628,2026-01-29 14:58:08,
chinese,en,gemini25pro,amd_opt_sym,random_num8,0.63,2026-01-29 14:58:08,
chinese,en,gemini25pro,prt,pca_num8,0.119,2026-01-29 14:58:08,
chinese,en,gemini25pro,apd,pca_num8,0.32,2026-01-29 14:58:08,
chinese,en,gemini25pro,amd,pca_num8,0.621,2026-01-29 14:58:08,
chinese,en,gemini25pro,amd_sym,pca_num8,0.705,2026-01-29 14:58:08,
chinese,en,gemini25pro,amd_opt_sym,pca_num8,0.71,2026-01-29 14:58:08,
chinese,chinese_RoBERTa_WWM,gemini25pro,prt,random_num8,0.098,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,apd,random_num8,-0.014,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd,random_num8,0.387,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_sym,random_num8,0.458,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_opt_sym,random_num8,0.334,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,prt,pca_num8,-0.197,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,apd,pca_num8,0.257,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd,pca_num8,0.492,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_sym,pca_num8,0.366,2026-01-29 14:58:09,
chinese,chinese_RoBERTa_WWM,gemini25pro,amd_opt_sym,pca_num8,0.435,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,prt,random_num8,0.534,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,apd,random_num8,0.564,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,amd,random_num8,0.732,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,amd_sym,random_num8,0.68,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,amd_opt_sym,random_num8,0.676,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,prt,pca_num8,-0.101,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,apd,pca_num8,0.564,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,amd,pca_num8,0.718,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,amd_sym,pca_num8,0.711,2026-01-29 14:58:09,
norwegian_1,xll,gemini25pro,amd_opt_sym,pca_num8,0.728,2026-01-29 14:58:09,
norwegian_1,xlmr,gemini25pro,prt,random_num8,0.241,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,apd,random_num8,0.174,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,amd,random_num8,0.215,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,amd_sym,random_num8,0.29,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,random_num8,0.316,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,prt,pca_num8,0.207,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,apd,pca_num8,0.445,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,amd,pca_num8,0.656,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,amd_sym,pca_num8,0.601,2026-01-29 14:58:10,
norwegian_1,xlmr,gemini25pro,amd_opt_sym,pca_num8,0.607,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,prt,random_num8,0.339,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,apd,random_num8,0.458,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,amd,random_num8,0.214,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,amd_sym,random_num8,0.094,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,amd_opt_sym,random_num8,0.136,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,prt,pca_num8,-0.007,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,apd,pca_num8,0.463,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,amd,pca_num8,0.533,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,amd_sym,pca_num8,0.599,2026-01-29 14:58:10,
norwegian_1,rembert,gemini25pro,amd_opt_sym,pca_num8,0.593,2026-01-29 14:58:10,
norwegian_1,multilingual-e5,gemini25pro,prt,random_num8,0.428,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,apd,random_num8,0.149,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,amd,random_num8,0.375,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,amd_sym,random_num8,0.251,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,amd_opt_sym,random_num8,0.337,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,prt,pca_num8,-0.021,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,apd,pca_num8,0.429,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,amd,pca_num8,0.426,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,amd_sym,pca_num8,0.44,2026-01-29 14:58:11,
norwegian_1,multilingual-e5,gemini25pro,amd_opt_sym,pca_num8,0.501,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,prt,random_num8,0.046,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,apd,random_num8,0.112,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,amd,random_num8,0.265,2026-01-29 14:58:11,
norwegian_1,mmbert,gemini25pro,amd_sym,random_num8,0.229,2026-01-29 14:58:11,
